hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for service('bittorrent'), service('stremio'), group('guests') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set quota('upload', '4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') for service('youtube') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('min', '90', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 0, 0, 0.0, 0.6149710228569822, 0.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('guests') set bandwidth('min', '60', 'mbps')","define intent stnIntent: for group('guests') set bandwidth('max', '20', 'mbps')",qos,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('guests') set quota('download', '4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.39') set bandwidth('max', '70', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), service('popcorn-time'), group('professors') set quota('upload', '3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.19') for traffic('torrent'), protocol('quic') set quota('download', '7', 'gb/wk')",negation,1,0,"[4, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 1.0, 0, 0]"
"define intent hypIntent: for service('facebook'), traffic('streaming'), group('professors') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('upload', '1', 'gb/wk') start hour('19:20') end hour('6:0')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') for service('instagram'), service('amazon-prime') add middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set quota('download', '1', 'gb/wk') start hour('20:52') end hour('5:25')",time,1,0,"[5, 1, 0, 0, 0, 0, 0.0, 0.42299067288472325, 0.0, 0, 0, 0.6352196413803582]"
"define intent hypIntent: for protocol('snmp'), group('professors') add middlebox('ids') set bandwidth('max', '20', 'mbps')","define intent stnIntent: for traffic('torrent'), protocol('telnet'), group('professors') add middlebox('firewall'), middlebox('dpi') set quota('download', '4', 'gb/wk')",negation,0,1,"[4, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0.6788776707140545, 0]"
"define intent hypIntent: for service('instagram'), protocol('http'), group('students') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('download', '3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.5') for service('bittorrent'), service('instagram') add middlebox('parental-control'), middlebox('dpi'), middlebox('firewall') set quota('upload', '6', 'gb/wk')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('guests') set quota('upload', '6', 'gb/wk')","define intent stnIntent: for group('guests') set quota('upload', '4', 'gb/wk')",qos,0,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for traffic('social-media'), protocol('icmp'), group('servers') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') for service('facebook'), service('youtube') add middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer')",negation,1,0,"[4, 1, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), traffic('streaming'), group('guests') add middlebox('load-balancer'), middlebox('firewall') set quota('download', '9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.40') for protocol('https'), service('netflix') add middlebox('ids'), middlebox('load-balancer') set quota('upload', '2', 'gb/wk')",negation,1,0,"[4, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('guest_networks') add middlebox('parental-control') set bandwidth('min', '80', 'mbps')","define intent stnIntent: for group('guests') add middlebox('firewall') set quota('download', '2', 'gb/wk')",synonym,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.7402968264323424, 0, 0, 0]"
"define intent hypIntent: for protocol('snmp'), traffic('streaming'), group('students') add middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') set quota('download', '3', 'gb/wk')","define intent stnIntent: for service('facebook'), protocol('http'), group('students') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('download', '8', 'gb/wk')",path,0,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0.4106910880103306, 0]"
"define intent hypIntent: for group('server racks') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set quota('download', '8', 'gb/wk')","define intent stnIntent: for group('servers') add middlebox('load-balancer') set bandwidth('max', '30', 'mbps')",synonym,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.48462462901772635, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.48') for traffic('torrent'), traffic('streaming') add middlebox('dpi')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.52') for traffic('social-media'), traffic('streaming') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids')",negation,1,0,"[5, 1, 1440, 0, 0, 0, 0.7349993829699355, 0, 1.0, 1.0, 0, 0]"
"define intent hypIntent: for traffic('streaming'), service('popcorn-time'), group('guests') add middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for service('bittorrent'), service('youtube'), group('students') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '70', 'mbps')",path,0,0,"[5, 1, 1440, 0, 0, 1, 1.0, 0.32939547455351303, 0.8863471929162017, 0, 0, 1.0]"
"define intent hypIntent: for protocol('https'), traffic('peer2peer'), group('servers') set quota('download', '8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.30') for protocol('tcp'), traffic('social-media') set quota('upload', '5', 'gb/wk')",path,0,1,"[5, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0.4367431766106368, 0.4006478567621579, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.48') add middlebox('parental-control') set quota('download', '1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.38') add middlebox('firewall') set bandwidth('max', '30', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 0, 0, 0.7410223472191786, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') set quota('upload', '2', 'gb/wk')","define intent stnIntent: for group('students') set quota('download', '8', 'gb/wk')",qos,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.97') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set quota('download', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.87') add middlebox('parental-control'), middlebox('ids') set quota('upload', '9', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.7257813961759128, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.159') set bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.157') set bandwidth('min', '40', 'mbps')",qos,0,1,"[5, 0, 1440, 0, 0, 0, 0.570757816066186, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('visitors') add middlebox('load-balancer') set bandwidth('min', '80', 'mbps')","define intent stnIntent: for group('guests') add middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set quota('download', '9', 'gb/wk')",synonym,0,0,"[5, 1, 1440, 0, 0, 0, 1.0, 0, 0.8516374048424487, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), traffic('social-media'), group('servers') add middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '30', 'mbps') start hour('20:20') end hour('5:56')","define intent stnIntent: for traffic('torrent'), service('popcorn-time'), group('servers') add middlebox('firewall') set bandwidth('min', '60', 'mbps') start hour('21:2') end hour('5:23')",time,1,0,"[6, 1, 0, 0, 2, 0, 1.0, 0, 1.0, 0.424512941502927, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.177') for service('facebook'), traffic('streaming') add middlebox('ids') set quota('upload', '9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.153') for protocol('quic'), service('netflix') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') set quota('download', '6', 'gb/wk')",path,0,0,"[3, 0, 1440, 0, 0, 0, 0.6224478031759272, 0.5736901694561233, 1.0, 0, 0, 0.30894633570391095]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.178') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.184') add middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '10', 'mbps')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.8101708979566659, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') for traffic('torrent'), traffic('streaming') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.202') for service('instagram'), service('popcorn-time') add middlebox('firewall') set bandwidth('min', '90', 'mbps')",negation,1,0,"[5, 0, 1440, 0, 0, 0, 0.8157431356658659, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('bittorrent'), protocol('tcp'), group('students') add middlebox('dpi'), middlebox('firewall') set bandwidth('min', '50', 'mbps') start hour('19:15') end hour('5:50')","define intent stnIntent: for traffic('social-media'), protocol('ftp'), group('students') add middlebox('parental-control'), middlebox('load-balancer') set quota('upload', '8', 'gb/wk') start hour('19:34') end hour('5:18')",time,1,0,"[5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0.5637843698418132, 0]"
"define intent hypIntent: for traffic('social-media'), service('youtube'), group('students') add middlebox('parental-control') set quota('download', '6', 'gb/wk')","define intent stnIntent: for service('amazon-prime'), traffic('peer2peer'), group('students') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 1, 1, 1.0, 0.39882830657455226, 1.0, 0.4367431766106368, 0, 0.6352196413803582]"
"define intent hypIntent: for group('professors') add middlebox('ids'), middlebox('parental-control') start hour('0:54') end hour('4:30')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') start hour('18:15') end hour('22:47')",time,0,0,"[5, 1, 0, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('facebook'), service('netflix'), group('guests') add middlebox('ids') set bandwidth('min', '90', 'mbps') start hour('23:54') end hour('5:38')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.57') for protocol('tcp'), protocol('ftp') add middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set quota('upload', '3', 'gb/wk') start hour('17:57') end hour('23:5')",path,0,0,"[3, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') for traffic('torrent'), protocol('icmp') set quota('download', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') for protocol('telnet'), service('popcorn-time') set quota('download', '3', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.38588196955521126, 0, 1.0, 0, 0.6210831043914059, 0]"
"define intent hypIntent: for traffic('torrent'), service('popcorn-time'), group('servers') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '70', 'mbps') start hour('23:59') end hour('5:25')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.191') for service('stremio'), service('popcorn-time') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('upload', '1', 'gb/wk') start hour('17:9') end hour('22:47')",path,0,0,"[2, 1, 0, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for protocol('telnet'), service('instagram'), group('professors') add middlebox('firewall') set bandwidth('min', '40', 'mbps') start hour('21:1') end hour('4:37')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') for protocol('ftp'), protocol('icmp') add middlebox('firewall'), middlebox('dpi') set quota('download', '8', 'gb/wk') start hour('19:17') end hour('5:52')",time,1,0,"[5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0.6210831043914059, 0]"
"define intent hypIntent: for group('guests') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') start hour('0:26') end hour('5:58')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.44') add middlebox('firewall'), middlebox('load-balancer') start hour('18:19') end hour('23:4')",time,0,1,"[5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for service('vimeo'), protocol('sftp'), group('guest_networks') add middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '50', 'mbps')","define intent stnIntent: for protocol('sftp'), traffic('peer2peer'), group('guests') add middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('upload', '1', 'gb/wk')",synonym,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.7402968264323424, 0, 1.0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.110') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set quota('upload', '1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.105') add middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '10', 'mbps')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.7868049157776479, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('netflix'), traffic('streaming'), group('servers') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('download', '4', 'gb/wk')","define intent stnIntent: for service('bittorrent'), service('amazon-prime'), group('servers') add middlebox('firewall') set quota('download', '7', 'gb/wk')",negation,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0.5785126258787969, 1.0, 0, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.117') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('upload', '1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '50', 'mbps')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.6793296587060504, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.164') set quota('upload', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') set bandwidth('max', '30', 'mbps')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.7640400676666701, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.55') set quota('upload', '8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') set quota('download', '5', 'gb/wk')",qos,1,1,"[5, 0, 1440, 0, 0, 1, 0.6682524402121233, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set quota('download', '3', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('min', '50', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), traffic('peer2peer'), group('servers') set bandwidth('max', '90', 'mbps')","define intent stnIntent: for service('stremio'), service('netflix'), group('servers') set bandwidth('max', '80', 'mbps')",negation,1,0,"[4, 0, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('snmp'), service('stremio'), group('students') add middlebox('parental-control') set quota('upload', '7', 'gb/wk')","define intent stnIntent: for traffic('torrent'), service('vimeo'), group('students') add middlebox('firewall'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '90', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0.5936408534221981, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('racks') set bandwidth('max', '50', 'mbps')","define intent stnIntent: for group('servers') set quota('download', '6', 'gb/wk')",synonym,0,0,"[5, 1, 1440, 0, 0, 0, 1.0, 0, 0.748676663760511, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.114') add middlebox('parental-control'), middlebox('dpi') set quota('download', '1', 'gb/wk') start hour('20:48') end hour('5:25')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.114') add middlebox('load-balancer'), middlebox('firewall') set quota('download', '2', 'gb/wk') start hour('19:54') end hour('5:33')",time,1,0,"[6, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for protocol('http'), traffic('peer2peer'), group('prof') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids')","define intent stnIntent: for protocol('sftp'), traffic('peer2peer'), group('professors') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall')",synonym,1,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.5339977351212731, 1.0, 0.43316410650474396, 0]"
"define intent hypIntent: for service('amazon-prime'), traffic('streaming'), group('servers') add middlebox('dpi'), middlebox('ids') set quota('download', '2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.31') for traffic('social-media'), traffic('streaming') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('upload', '4', 'gb/wk')",path,0,0,"[5, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 1.0, 0, 0]"
"define intent hypIntent: for protocol('tcp'), protocol('snmp'), group('guest users') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('min', '60', 'mbps')","define intent stnIntent: for protocol('telnet'), traffic('social-media'), group('guests') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '60', 'mbps')",synonym,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 0, 0.4746275352184375, 0, 0.6788776707140545, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') for service('instagram'), traffic('streaming') add middlebox('firewall'), middlebox('load-balancer'), middlebox('ids') set quota('upload', '7', 'gb/wk') start hour('20:58') end hour('5:32')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.131') for traffic('peer2peer'), service('netflix') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set quota('download', '4', 'gb/wk') start hour('19:10') end hour('5:28')",time,1,1,"[5, 0, 0, 0, 0, 0, 0.7183301925937243, 0.7251786007554776, 1.0, 0.4855904475742499, 0, 1.0]"
"define intent hypIntent: for group('guests') set quota('download', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') set bandwidth('max', '10', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for service('bittorrent'), service('youtube'), group('student') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '70', 'mbps')","define intent stnIntent: for traffic('peer2peer'), service('youtube'), group('students') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '80', 'mbps')",synonym,1,1,"[5, 0, 1440, 0, 1, 0, 1.0, 1.0, 0.3549093310227997, 0, 0, 0.28248267019709405]"
"define intent hypIntent: for group('guests') add middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') start hour('0:45') end hour('5:43')","define intent stnIntent: for group('guests') add middlebox('load-balancer'), middlebox('parental-control') start hour('18:35') end hour('22:15')",time,0,1,"[5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.107') add middlebox('dpi') set bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.105') add middlebox('ids') set quota('download', '9', 'gb/wk')",hierarchical,0,0,"[5, 1, 1440, 0, 0, 1, 0.715180079738232, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for service('bittorrent'), service('netflix'), group('professors') add middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '20', 'mbps')","define intent stnIntent: for service('bittorrent'), service('amazon-prime'), group('servers') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '70', 'mbps')",path,0,0,"[4, 1, 1440, 0, 0, 0, 1.0, 0.5785126258787969, 0.8056807012123979, 0, 0, 0.19478983913517922]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.203') for service('netflix'), traffic('streaming') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') set quota('download', '1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') for protocol('http'), service('netflix') add middlebox('dpi'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('upload', '6', 'gb/wk')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.7720221407744041, 1.0, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for traffic('torrent'), service('amazon-prime'), group('servers') add middlebox('parental-control') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for protocol('https'), protocol('icmp'), group('servers') add middlebox('firewall') set quota('upload', '2', 'gb/wk')",negation,0,0,"[4, 1, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') for service('stremio'), traffic('streaming') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') for service('vimeo'), traffic('streaming') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids')",path,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0.5936408534221981, 1.0, 1.0, 0, 1.0]"
"define intent hypIntent: for protocol('https'), service('amazon-prime'), group('professors') add middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') set quota('download', '5', 'gb/wk')","define intent stnIntent: for service('facebook'), protocol('icmp'), group('professors') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set quota('download', '8', 'gb/wk')",path,0,0,"[5, 0, 1440, 0, 2, 0, 1.0, 0.42299067288472325, 1.0, 0, 0.668234125548549, 1.0]"
"define intent hypIntent: for group('professors') set quota('upload', '7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') set quota('download', '4', 'gb/wk')",qos,1,1,"[5, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('guests') add middlebox('parental-control') set quota('download', '4', 'gb/wk')","define intent stnIntent: for group('guests') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '50', 'mbps')",negation,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for traffic('torrent'), protocol('smtp'), group('students') add middlebox('ids'), middlebox('load-balancer') set quota('upload', '5', 'gb/wk')","define intent stnIntent: for service('vimeo'), service('stremio'), group('students') add middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('upload', '2', 'gb/wk')",path,0,1,"[5, 0, 1440, 0, 1, 1, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.69') for service('amazon-prime'), traffic('streaming') set bandwidth('max', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') for traffic('torrent'), service('netflix') set bandwidth('min', '80', 'mbps')",hierarchical,1,1,"[5, 0, 1440, 0, 0, 1, 0.7851895958495153, 0.5785126258787969, 1.0, 0.5578496808918569, 0, 0]"
"define intent hypIntent: for group('professors') set quota('upload', '8', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('min', '50', 'mbps')",qos,0,0,"[5, 1, 1440, 0, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('guest_networks') add middlebox('firewall'), middlebox('parental-control')",define intent stnIntent: for group('guests') add middlebox('load-balancer'),synonym,0,0,"[5, 1, 1440, 0, 1, 0, 1.0, 0, 0.7402968264323424, 0, 0, 0]"
"define intent hypIntent: for group('professors') set bandwidth('max', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') set bandwidth('max', '70', 'mbps')",qos,1,1,"[5, 0, 1440, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for protocol('https'), service('facebook'), group('guests') add middlebox('ids') set bandwidth('min', '30', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.52') for service('facebook'), traffic('social-media') add middlebox('parental-control'), middlebox('ids') set bandwidth('max', '10', 'mbps')",path,0,1,"[5, 0, 1440, 0, 0, 0, 0.0, 1.0, 0.0, 0, 0, 1.0]"
"define intent hypIntent: for traffic('torrent'), service('popcorn-time'), group('professors') add middlebox('dpi') set bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') for protocol('http'), traffic('streaming') add middlebox('load-balancer'), middlebox('parental-control') set quota('download', '7', 'gb/wk')",negation,0,0,"[4, 1, 1440, 0, 0, 0, 0.0, 0, 0.0, 0.5578496808918569, 0, 0]"
