hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.176') set bandwidth('max', '40', 'mbps') block protocol('tcp'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') set bandwidth('min', '70', 'mbps') allow protocol('https'), service('bittorrent')",hierarchical,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') set quota('3', 'gb/wk') block service('bittorrent'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.30') set quota('8', 'gb/wk') allow service('amazon-prime'), traffic('social-media')",domain,1,1,"[0.0, 0.0, 0.505995471922291, 0.0, 0.44733669896031675, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') add middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '30', 'mbps') allow protocol('snmp'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') remove middlebox('firewall'), middlebox('load-balancer') set quota('7', 'gb/wk') block traffic('torrent'), service('netflix')",hierarchical,0,1,"[1.0, 1.0, 0.6260678058592886, 1.0, 0, 0, 0.28248267019709405, 1, 2, 1, 1, 1, 5]"
"define intent hypIntent: for group('professors') unset quota('4', 'gb/wk')","define intent stnIntent: for group('professors') unset quota('8', 'gb/wk')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') unset quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') set quota('8', 'gb/wk')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.58') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('6', 'gb/wk') block service('instagram'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set quota('1', 'gb/wk') allow service('instagram')",hierarchical,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.30487228837114916, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') unset quota('9', 'gb/wk')","define intent stnIntent: for group('students') set quota('8', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.87') remove middlebox('load-balancer') start timestamp('2019-01-26 18:46:25.523391') end timestamp('2019-01-26 23:31:25.523396'),"define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') add middlebox('ids'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') start timestamp('2019-01-26 11:09:25.523361') end timestamp('2019-01-26 16:43:25.523383')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.29') add middlebox('dpi'), middlebox('firewall') set bandwidth('min', '30', 'mbps') block traffic('torrent'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set quota('5', 'gb/wk') allow protocol('telnet'), service('instagram')",negation,0,0,"[1.0, 1.0, 0.6018997700431853, 1.0, 0, 0, 0.6819427859876516, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') unset bandwidth('min', '70', 'mbps')","define intent stnIntent: for group('dorms') set quota('7', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall') set quota('5', 'gb/wk') block service('instagram'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('1', 'gb/wk') allow service('vimeo'), service('stremio')",domain,1,1,"[0.0, 0.0, 0.735058922279092, 0.0, 0, 0, 0.33729505277183147, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '70', 'mbps') block protocol('sftp'), protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '90', 'mbps') allow service('youtube'), traffic('streaming')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('2', 'gb/wk') block service('amazon-prime'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') remove middlebox('dpi') set bandwidth('max', '10', 'mbps') allow service('vimeo'), service('netflix')",negation,0,1,"[1.0, 1.0, 0.644163727539538, 1.0, 0, 0, 0.28248267019709405, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('pupil') remove middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') set quota('6', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall') set quota('4', 'gb/wk')",synonym,1,1,"[1.0, 1.0, 0, 0.3055878446121426, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.47') remove middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('1', 'gb/wk') block service('facebook'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('parental-control'), middlebox('load-balancer') set quota('8', 'gb/wk') allow traffic('social-media'), traffic('streaming')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 1.0, 0, 0, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('5', 'gb/wk') block protocol('icmp'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('firewall'), middlebox('dpi') set bandwidth('max', '10', 'mbps') allow protocol('https'), traffic('torrent')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') remove middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set quota('6', 'gb/wk')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') block protocol('https'), service('facebook')","define intent stnIntent: for group('dorms') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') allow protocol('telnet'), protocol('https')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.13') add middlebox('firewall') set bandwidth('max', '30', 'mbps') block service('stremio'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') remove middlebox('load-balancer') set quota('7', 'gb/wk') allow service('popcorn-time'), traffic('streaming')",negation,0,1,"[1.0, 1.0, 0.3293954744816613, 1.0, 0, 0, 0.33729505277183147, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('9', 'gb/wk') block traffic('social-media'), service('bittorrent') start timestamp('2019-01-26 13:58:04.972291') end timestamp('2019-01-26 23:28:04.972296')","define intent stnIntent: for group('dorms') remove middlebox('firewall') set bandwidth('min', '50', 'mbps') block service('vimeo'), protocol('ftp') start timestamp('2019-01-26 13:33:04.972246') end timestamp('2019-01-26 22:10:04.972284')",time,1,1,"[1.0, 1.0, 0.5695095848270609, 1.0, 0, 9.199999998055556, 0.30894633570391095, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('load-balancer'), middlebox('parental-control') set quota('2', 'gb/wk') block protocol('https'), protocol('udp')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set quota('3', 'gb/wk') allow service('instagram'), traffic('social-media')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') block service('instagram'), traffic('social-media') start timestamp('2019-01-26 18:05:03.624089') end timestamp('2019-01-26 23:29:03.624102')","define intent stnIntent: for group('professors') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') allow protocol('http'), service('instagram') start timestamp('2019-01-26 10:56:03.624079') end timestamp('2019-01-26 17:13:03.624084')",time,0,0,"[1.0, 1.0, 1.0, 1.0, 0, 0.13333333194444452, 0.19478983913517922, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.97') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control') block traffic('peer2peer'), protocol('http')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.95') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') allow protocol('https'), protocol('http')",hierarchical,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') add middlebox('dpi') set quota('7', 'gb/wk') allow service('stremio'), service('popcorn-time')","define intent stnIntent: for group('dorms') remove middlebox('parental-control') set quota('7', 'gb/wk') block service('bittorrent'), traffic('streaming')",negation,0,1,"[1.0, 1.0, 0.47543142292934537, 1.0, 0, 0, 0.30487228837114916, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('8', 'gb/wk') allow traffic('peer2peer'), protocol('telnet') start timestamp('2019-01-26 14:17:58.041725') end timestamp('2019-01-26 23:15:58.041730')","define intent stnIntent: for group('staff') add middlebox('load-balancer'), middlebox('parental-control') set quota('9', 'gb/wk') block service('instagram'), traffic('social-media') start timestamp('2019-01-26 13:02:58.041693') end timestamp('2019-01-26 23:29:58.041718')",time,1,1,"[1.0, 1.0, 0, 1.0, 0.4367431766106368, 9.966666668055556, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.73') remove middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') unset bandwidth('min', '90', 'mbps') block service('amazon-prime'), protocol('tcp') start timestamp('2019-01-26 14:07:59.494671') end timestamp('2019-01-26 22:17:59.494676')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.81') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') allow traffic('peer2peer'), service('instagram') start timestamp('2019-01-26 14:24:59.494646') end timestamp('2019-01-26 22:42:59.494665')",time,1,1,"[1.0, 1.0, 0.4997795429756144, 1.0, 0, 8.883333341666667, 0.28248267019709405, 1, 3, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.155') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set quota('9', 'gb/wk') block protocol('sftp'), protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') add middlebox('dpi'), middlebox('ids') set quota('1', 'gb/wk') allow protocol('snmp'), service('youtube')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '50', 'mbps') block protocol('tcp'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.152') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '50', 'mbps') allow traffic('peer2peer'), traffic('social-media')",domain,0,0,"[0.0, 0.0, 0, 0.0, 1.0, 0, 0, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') block traffic('torrent'), traffic('streaming') start timestamp('2019-01-26 18:00:40.885524') end timestamp('2019-01-26 22:00:40.885529')","define intent stnIntent: for group('dorms') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') allow service('youtube'), service('netflix') start timestamp('2019-01-26 12:09:40.885510') end timestamp('2019-01-26 16:25:40.885518')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set bandwidth('max', '80', 'mbps') block traffic('social-media'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') add middlebox('dpi') set bandwidth('max', '20', 'mbps') allow traffic('torrent'), service('facebook')",domain,1,1,"[0.0, 0.0, 0.5348474783137586, 0.0, 0.424512941502927, 0, 0.3787589715385559, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') add middlebox('parental-control') set quota('2', 'gb/wk') block service('amazon-prime'), traffic('streaming') start timestamp('2019-01-26 18:16:09.255880') end timestamp('2019-01-26 22:40:09.255884')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.40') remove middlebox('ids') unset quota('3', 'gb/wk') allow service('amazon-prime'), service('stremio') start timestamp('2019-01-26 12:28:09.255852') end timestamp('2019-01-26 17:28:09.255872')",non_coreferent,0,0,"[1.0, 1.0, 0.5506730373828779, 1.0, 0, 0.19999999777777777, 0.10537209537394576, 0, 3, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.180') add middlebox('ids') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') add middlebox('load-balancer'), middlebox('parental-control') set bandwidth('max', '50', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') add middlebox('parental-control'), middlebox('ids') set quota('8', 'gb/wk') allow service('vimeo'), service('netflix') start timestamp('2019-01-26 13:03:36.572630') end timestamp('2019-01-26 22:20:36.572635')","define intent stnIntent: for group('students') remove middlebox('firewall') unset quota('4', 'gb/wk') allow service('amazon-prime'), protocol('sftp') start timestamp('2019-01-26 14:15:36.572603') end timestamp('2019-01-26 23:11:36.572623')",time,1,1,"[1.0, 1.0, 0.5785126258787969, 1.0, 0, 9.083333342222222, 0.30894633570391095, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('6', 'gb/wk') block traffic('torrent'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') add middlebox('firewall') set quota('4', 'gb/wk') allow service('youtube'), service('popcorn-time')",domain,0,0,"[0.0, 0.0, 0.3293954744816613, 0.0, 0, 0, 0.33729505277183147, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '30', 'mbps') allow service('amazon-prime'), protocol('http')","define intent stnIntent: for group('professors') add middlebox('firewall') set quota('5', 'gb/wk') allow service('youtube'), traffic('streaming')",negation,0,0,"[1.0, 1.0, 0.39882830657455226, 1.0, 0, 0, 0.30894633570391095, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.95') add middlebox('dpi') set bandwidth('min', '30', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.99') remove middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '40', 'mbps')",negation,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('scholarly_person') add middlebox('load-balancer') set quota('8', 'gb/wk')","define intent stnIntent: for group('students') remove middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '30', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.29637977199899607, 0, 0, 0, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer') set quota('8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall') set quota('6', 'gb/wk')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.157') set bandwidth('min', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') unset bandwidth('min', '90', 'mbps')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set quota('5', 'gb/wk') block protocol('sftp'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.43') add middlebox('parental-control') set quota('7', 'gb/wk') allow service('facebook'), protocol('ftp')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('firewall'), middlebox('load-balancer') block protocol('http'), service('instagram') start timestamp('2019-01-26 17:58:09.106133') end timestamp('2019-01-26 21:59:09.106141')","define intent stnIntent: for group('students') remove middlebox('parental-control'), middlebox('ids') allow service('stremio'), protocol('ftp') start timestamp('2019-01-26 11:47:09.106088') end timestamp('2019-01-26 15:52:09.106121')",time,0,0,"[1.0, 1.0, 0.735058922279092, 1.0, 0, 0, 0.19478983913517922, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') set bandwidth('min', '90', 'mbps')","define intent stnIntent: for group('professors') set bandwidth('min', '60', 'mbps')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') set bandwidth('min', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') set bandwidth('max', '70', 'mbps')",qos,1,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.112') unset bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.110') set quota('7', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.164') remove middlebox('ids'), middlebox('load-balancer') set quota('9', 'gb/wk') block traffic('torrent'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.162') add middlebox('dpi'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('7', 'gb/wk') allow service('stremio'), protocol('quic')",hierarchical,1,1,"[1.0, 1.0, 0.7955379610609296, 1.0, 0, 0, 1.0, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('scholar') remove middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') block protocol('quic'), protocol('ftp')","define intent stnIntent: for group('students') add middlebox('ids') allow service('instagram'), service('youtube')",synonym,1,1,"[1.0, 1.0, 0, 0.30505343803657853, 0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.67') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('3', 'gb/wk')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 3]"
"define intent hypIntent: for group('residence_hall') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set quota('2', 'gb/wk')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set quota('4', 'gb/wk')",synonym,1,1,"[1.0, 1.0, 0, 0.32653927268206306, 0, 0, 0, 0, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('parental-control') set quota('2', 'gb/wk') allow traffic('peer2peer'), protocol('ftp') start timestamp('2019-01-26 17:57:30.411597') end timestamp('2019-01-26 22:22:30.411602')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set quota('6', 'gb/wk') block service('amazon-prime') start timestamp('2019-01-26 12:04:30.411569') end timestamp('2019-01-26 16:44:30.411590')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.7723937946330593, 0, 0, 0, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('professors') remove middlebox('ids') set quota('9', 'gb/wk') block protocol('https'), traffic('torrent') start timestamp('2019-01-26 13:23:19.140201') end timestamp('2019-01-26 22:58:19.140206')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.29') add middlebox('dpi') set quota('3', 'gb/wk') allow service('stremio'), service('netflix') start timestamp('2019-01-26 14:17:19.140173') end timestamp('2019-01-26 22:15:19.140194')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 8.9666666725, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '40', 'mbps') block traffic('peer2peer'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.12') add middlebox('dpi') set bandwidth('max', '10', 'mbps') allow service('stremio'), protocol('quic')",domain,0,0,"[0.0, 0.0, 0.4691852799233581, 0.0, 0, 0, 0.3787589715385559, 1, 2, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.74') unset quota('8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.81') unset quota('4', 'gb/wk')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.156') add middlebox('parental-control'), middlebox('load-balancer') set bandwidth('min', '20', 'mbps') start timestamp('2019-01-26 18:06:38.759718') end timestamp('2019-01-26 23:41:38.759724')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.119') add middlebox('parental-control'), middlebox('load-balancer') set quota('9', 'gb/wk') start timestamp('2019-01-26 12:07:38.759673') end timestamp('2019-01-26 17:38:38.759710')",non_coreferent,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.5333333311111111, 0, 1, 0, 1, 0, 0, 3]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') block traffic('peer2peer'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.47') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') set bandwidth('max', '30', 'mbps') allow traffic('peer2peer'), service('instagram')",domain,1,1,"[0.0, 0.0, 1.0, 0.0, 1.0, 0, 0.37079212932417294, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('dpi') set bandwidth('max', '70', 'mbps') block service('popcorn-time'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '90', 'mbps') allow service('vimeo'), service('facebook')",domain,0,0,"[0.0, 0.0, 0.29064463620203707, 0.0, 0, 0, 0.28248267019709405, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('faculty') remove middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('ids') set bandwidth('max', '10', 'mbps') block protocol('https'), protocol('quic')","define intent stnIntent: for group('staff') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '40', 'mbps') allow protocol('https'), protocol('telnet')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set quota('9', 'gb/wk') block traffic('peer2peer'), service('vimeo')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set quota('2', 'gb/wk') allow traffic('peer2peer'), traffic('streaming')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0.4855904475742499, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer') unset quota('9', 'gb/wk') block service('vimeo'), service('netflix') start timestamp('2019-01-26 13:08:49.251990') end timestamp('2019-01-26 23:37:49.252005')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('load-balancer') unset bandwidth('max', '70', 'mbps') allow service('instagram'), service('netflix') start timestamp('2019-01-26 13:46:49.251817') end timestamp('2019-01-26 22:48:49.251974')",time,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 10.033333376944444, 1.0, 1, 3, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') block service('youtube'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.31') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids') allow service('facebook'), protocol('udp')",domain,1,1,"[0.0, 0.0, 0.5367762002549679, 0.0, 0, 0, 1.0, 1, 2, 1, 0, 0, 5]"
