hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('1', 'gb/wk')","define intent stnIntent: for group('staff') add middlebox('ids') set quota('6', 'gb/wk')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') add middlebox('dpi'), middlebox('firewall') unset bandwidth('max', '10', 'mbps') block traffic('peer2peer'), service('popcorn-time') start timestamp('2019-01-25 17:22:00.766738') end timestamp('2019-01-26 03:32:00.766743')","define intent stnIntent: for group('professors') remove middlebox('parental-control'), middlebox('ids') unset quota('1', 'gb/wk') allow traffic('peer2peer'), traffic('streaming') start timestamp('2019-01-25 18:23:00.766715') end timestamp('2019-01-26 02:48:00.766731')",time,1,1,"[1.0, 1.0, 0, 1.0, 0.4855904475742499, 9.41666667111111, 0, 1, 3, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk') block service('amazon-prime'), service('vimeo')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.56') add middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set quota('2', 'gb/wk') allow service('vimeo'), traffic('social-media')",domain,0,0,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.30487228837114916, 0, 2, 1, 0, 0, 3]"
"define intent hypIntent: for group('students') set quota('9', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.13') set quota('3', 'gb/wk')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') block traffic('peer2peer'), protocol('quic')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('parental-control'), middlebox('ids'), middlebox('firewall') allow service('stremio'), protocol('ftp')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') unset quota('1', 'gb/wk') start timestamp('2019-01-25 22:50:11.740176') end timestamp('2019-01-26 02:26:11.740181')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '80', 'mbps') start timestamp('2019-01-25 16:45:11.740166') end timestamp('2019-01-25 20:37:11.740171')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.34620782173529996, 0, 0, 0, 1, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') set quota('1', 'gb/wk')",qos,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') set quota('6', 'gb/wk')","define intent stnIntent: for group('students') unset bandwidth('max', '70', 'mbps')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dormitory') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('max', '50', 'mbps') block protocol('icmp'), service('instagram')","define intent stnIntent: for group('dorms') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '40', 'mbps') allow protocol('icmp'), service('bittorrent')",synonym,1,0,"[1.0, 1.0, 0.6927166989236211, 0.3935372908539091, 0, 0, 0.33729505277183147, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') unset bandwidth('max', '20', 'mbps')","define intent stnIntent: for group('professors') unset bandwidth('min', '10', 'mbps')",qos,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('pupil') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set quota('9', 'gb/wk') block service('stremio'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('4', 'gb/wk') allow service('stremio'), service('bittorrent')",synonym,1,1,"[1.0, 1.0, 0.47543142292934537, 0.3055878446121426, 0, 0, 0.6819427859876516, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.172') add middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') block traffic('torrent') start timestamp('2019-01-25 23:02:02.640347') end timestamp('2019-01-26 03:15:02.640352')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.172') add middlebox('ids'), middlebox('parental-control') allow service('instagram'), service('facebook') start timestamp('2019-01-25 16:48:02.640318') end timestamp('2019-01-25 21:45:02.640340')",time,0,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 0, 6]"
"define intent hypIntent: for group('dorm') remove middlebox('ids'), middlebox('firewall') set bandwidth('min', '60', 'mbps')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('load-balancer') set quota('7', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.3533089167841037, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') block protocol('quic'), service('bittorrent') start timestamp('2019-01-25 21:58:01.060877') end timestamp('2019-01-26 02:29:01.060882')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('ids') allow traffic('torrent'), traffic('streaming') start timestamp('2019-01-25 15:56:01.060847') end timestamp('2019-01-25 20:27:01.060860')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') set quota('5', 'gb/wk')","define intent stnIntent: for group('staff') set bandwidth('min', '30', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 1, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('residence_hall') remove middlebox('load-balancer') set bandwidth('max', '60', 'mbps')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('dpi') set quota('1', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.32653927268206306, 0, 0, 0, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') unset bandwidth('min', '60', 'mbps') block service('stremio'), traffic('social-media')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('load-balancer') set quota('9', 'gb/wk') allow service('stremio'), service('instagram')",non_coreferent,0,0,"[1.0, 1.0, 0.735058922279092, 0.818512943684899, 0, 0, 1.0, 1, 3, 1, 0, 0, 4]"
"define intent hypIntent: for group('dorm') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') block protocol('https'), service('youtube')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') allow traffic('social-media'), service('facebook')",synonym,1,0,"[1.0, 1.0, 0.5367762002549679, 0.3533089167841037, 0, 0, 0.37079212932417294, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.27') remove middlebox('firewall'), middlebox('dpi') set quota('8', 'gb/wk') block protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set quota('3', 'gb/wk') allow protocol('snmp'), traffic('streaming')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('scholar') remove middlebox('parental-control'), middlebox('firewall') set quota('3', 'gb/wk') block service('instagram'), traffic('streaming')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set quota('5', 'gb/wk') allow service('stremio'), service('facebook')",synonym,1,1,"[1.0, 1.0, 0.6018997700431853, 0.30505343803657853, 0, 0, 0.37079212932417294, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '20', 'mbps')","define intent stnIntent: for group('professors') remove middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set quota('5', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') unset bandwidth('max', '20', 'mbps') block service('amazon-prime'), service('youtube') start timestamp('2019-01-25 19:00:52.242053') end timestamp('2019-01-26 03:42:52.242085')","define intent stnIntent: for group('staff') add middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') unset bandwidth('max', '70', 'mbps') allow service('amazon-prime'), protocol('telnet') start timestamp('2019-01-25 18:50:52.241804') end timestamp('2019-01-26 02:27:52.242004')",time,1,1,"[1.0, 1.0, 0.39882830657455226, 1.0, 0, 8.449999986388889, 1.0, 1, 3, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') set quota('4', 'gb/wk') block protocol('https'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') set quota('6', 'gb/wk') allow service('vimeo'), traffic('social-media')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0.44733669896031675, 0, 0, 0, 1, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.162') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') start timestamp('2019-01-25 22:55:25.093492') end timestamp('2019-01-26 03:25:25.093497')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.165') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') start timestamp('2019-01-25 16:42:25.093461') end timestamp('2019-01-25 20:40:25.093484')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.181') remove middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '80', 'mbps') block service('instagram'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.173') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '60', 'mbps') allow service('instagram')",hierarchical,1,0,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0.28248267019709405, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '70', 'mbps')","define intent stnIntent: for group('professors') remove middlebox('firewall') set quota('4', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set quota('6', 'gb/wk') block protocol('tcp'), protocol('udp')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('firewall') set quota('7', 'gb/wk') allow service('vimeo'), traffic('peer2peer')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.144') add middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.140') remove middlebox('parental-control'), middlebox('load-balancer') set bandwidth('min', '90', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.167') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.164') set quota('3', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set quota('5', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('max', '10', 'mbps')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.60') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') block protocol('http'), service('bittorrent') start timestamp('2019-01-25 19:10:39.305366') end timestamp('2019-01-26 03:50:39.305371')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.68') add middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '20', 'mbps') allow service('netflix'), service('bittorrent') start timestamp('2019-01-25 18:25:39.305334') end timestamp('2019-01-26 02:37:39.305359')",time,1,1,"[1.0, 1.0, 1.0, 1.0, 0, 8.449999998055556, 0.19478983913517922, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') unset quota('7', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('min', '50', 'mbps')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 2, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') add middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('8', 'gb/wk')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.118') remove middlebox('parental-control') set bandwidth('min', '30', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.117') add middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('3', 'gb/wk')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('dpi') unset quota('1', 'gb/wk') block traffic('torrent'), traffic('streaming') start timestamp('2019-01-25 19:07:05.618968') end timestamp('2019-01-26 04:01:05.618973')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('5', 'gb/wk') allow protocol('tcp'), service('facebook') start timestamp('2019-01-25 17:58:05.618936') end timestamp('2019-01-26 03:03:05.618960')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.933333331111111, 0, 0, 3, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '90', 'mbps') block protocol('icmp'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.129') add middlebox('ids') set bandwidth('max', '70', 'mbps') allow traffic('social-media'), service('popcorn-time')",domain,0,0,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.3787589715385559, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('residence_hall') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') block protocol('snmp'), traffic('social-media')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') allow traffic('social-media'), service('youtube')",synonym,1,1,"[1.0, 1.0, 0, 0.32653927268206306, 1.0, 0, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('ids') block protocol('udp'), service('bittorrent') start timestamp('2019-01-25 22:21:58.061374') end timestamp('2019-01-26 03:53:58.061379')","define intent stnIntent: for group('dorms') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') allow traffic('peer2peer'), service('facebook') start timestamp('2019-01-25 16:35:58.061353') end timestamp('2019-01-25 21:18:58.061367')",time,0,0,"[1.0, 1.0, 0.5348474783137586, 1.0, 0, 0, 0.30894633570391095, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorm') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') block protocol('udp')","define intent stnIntent: for group('dorms') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') block protocol('http'), service('bittorrent')",synonym,0,0,"[1.0, 1.0, 0, 0.3533089167841037, 0, 0, 0, 1, 0, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall') set bandwidth('max', '40', 'mbps') block protocol('tcp'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.47') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '40', 'mbps') allow service('instagram'), service('facebook')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') remove middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('ids') set quota('2', 'gb/wk') start timestamp('2019-01-25 18:50:01.541818') end timestamp('2019-01-26 02:43:01.541823')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set quota('2', 'gb/wk') start timestamp('2019-01-25 18:42:01.541793') end timestamp('2019-01-26 02:58:01.541812')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 8.883333334722224, 0, 0, 1, 1, 0, 0, 6]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('firewall') block protocol('https'), service('instagram') start timestamp('2019-01-25 21:56:37.447687') end timestamp('2019-01-26 04:02:37.447692')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('ids') allow service('stremio'), traffic('social-media') start timestamp('2019-01-25 16:49:37.447660') end timestamp('2019-01-25 21:46:37.447679')",time,0,0,"[1.0, 1.0, 0.735058922279092, 1.0, 0, 0.8333333311111111, 0.30894633570391095, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('ids') block protocol('https'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.163') add middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') allow traffic('social-media'), service('bittorrent')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') block protocol('udp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.39') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '30', 'mbps') allow protocol('quic'), service('netflix')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.97') remove middlebox('ids') set bandwidth('min', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.100') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('5', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '80', 'mbps') block service('vimeo'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.105') add middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '30', 'mbps') allow service('facebook'), protocol('udp')",domain,0,0,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.30487228837114916, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') unset bandwidth('max', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.114') set quota('4', 'gb/wk')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') set quota('9', 'gb/wk') block traffic('peer2peer'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.38') set quota('7', 'gb/wk') allow service('popcorn-time'), service('netflix')",negation,1,1,"[0.0, 0.0, 0.6260678058592886, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('prof') remove middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '90', 'mbps') block protocol('tcp'), protocol('http')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '90', 'mbps') allow traffic('torrent'), traffic('social-media')",synonym,1,0,"[1.0, 1.0, 0, 0.5339977351212731, 0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('scholarly_person') remove middlebox('firewall') set bandwidth('min', '70', 'mbps') allow service('vimeo'), service('youtube')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('ids') set quota('2', 'gb/wk') block traffic('torrent'), service('instagram')",synonym,0,0,"[1.0, 1.0, 0.732241166144113, 0.29637977199899607, 0, 0, 0.30894633570391095, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control') set quota('4', 'gb/wk') block service('vimeo'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.110') add middlebox('load-balancer'), middlebox('parental-control') set quota('9', 'gb/wk') allow traffic('torrent'), service('bittorrent')",domain,0,0,"[0.0, 0.0, 0.5695095848270609, 0.0, 1.0, 0, 1.0, 0, 2, 0, 1, 0, 2]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set quota('7', 'gb/wk') block traffic('torrent'), protocol('snmp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') add middlebox('dpi') set quota('6', 'gb/wk') allow service('amazon-prime'), service('stremio')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '60', 'mbps') block traffic('social-media'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') add middlebox('parental-control') set bandwidth('max', '70', 'mbps') allow service('facebook'), traffic('streaming')",domain,0,0,"[0.0, 0.0, 0, 0.0, 0.44733669896031675, 0, 0, 1, 2, 1, 0, 0, 3]"
"define intent hypIntent: for group('students') set bandwidth('max', '80', 'mbps') block protocol('smtp'), service('facebook')","define intent stnIntent: for group('students') set bandwidth('max', '50', 'mbps') allow protocol('smtp'), service('bittorrent')",negation,1,0,"[1.0, 1.0, 0.5348474783137586, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.56') add middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') start timestamp('2019-01-25 22:37:08.031309') end timestamp('2019-01-26 04:08:08.031314')",define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('parental-control') start timestamp('2019-01-25 15:54:08.031283') end timestamp('2019-01-25 22:04:08.031301'),time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.44999999777777777, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.126') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set quota('2', 'gb/wk') start timestamp('2019-01-25 21:32:53.972702') end timestamp('2019-01-26 03:29:53.972708')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.136') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') set quota('4', 'gb/wk') start timestamp('2019-01-25 15:31:53.972676') end timestamp('2019-01-25 21:04:53.972695')",non_coreferent,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.5333333313888888, 0, 0, 1, 1, 0, 0, 4]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') block service('facebook'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') add middlebox('parental-control') allow service('amazon-prime'), service('netflix')",hierarchical,1,0,"[1.0, 1.0, 0.5736901694561233, 1.0, 0, 0, 0.30487228837114916, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') set bandwidth('max', '90', 'mbps') block service('instagram'), service('netflix')","define intent stnIntent: for group('students') set bandwidth('max', '90', 'mbps') allow protocol('snmp'), service('netflix')",negation,1,0,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.43') set quota('7', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') set quota('9', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') set bandwidth('max', '90', 'mbps') block traffic('torrent'), protocol('http')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.36') set bandwidth('max', '40', 'mbps') allow traffic('social-media'), service('bittorrent')",domain,1,0,"[0.0, 0.0, 0, 0.0, 0.424512941502927, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.75') remove middlebox('firewall') set quota('8', 'gb/wk') block protocol('quic'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.71') add middlebox('dpi'), middlebox('ids'), middlebox('firewall') set quota('3', 'gb/wk') allow traffic('peer2peer'), traffic('streaming')",hierarchical,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 0, 1, 5]"
