hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('professor') set bandwidth('max', '60', 'mbps') block service('amazon-prime'), traffic('streaming')","define intent stnIntent: for group('professors') set bandwidth('max', '80', 'mbps') allow service('amazon-prime'), traffic('social-media')",synonym,1,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 1.0, 0.32668396731546334, 0.44733669896031675, 0, 0]"
"define intent hypIntent: for group('professor') remove middlebox('parental-control'), middlebox('firewall') set quota('2', 'gb/wk') allow service('amazon-prime'), protocol('snmp')","define intent stnIntent: for group('professors') add middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '60', 'mbps') block service('stremio'), traffic('social-media')",synonym,0,0,"[1, 5, 1, 0, 2, 2, 0, 1.0, 0.5506730373828779, 0.32668396731546334, 0, 0, 0.30894633570391095]"
"define intent hypIntent: for group('labs') set bandwidth('max', '50', 'mbps') block service('vimeo'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.40') set bandwidth('min', '90', 'mbps') allow service('vimeo'), service('instagram')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0.5698009641620756, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('4', 'gb/wk') block service('amazon-prime'), protocol('tcp')","define intent stnIntent: for group('professors') add middlebox('ids'), middlebox('parental-control') set quota('2', 'gb/wk') allow service('amazon-prime'), service('youtube')",negation,1,1,"[1, 5, 0, 0, 2, 2, 0, 1.0, 0.39882830657455226, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.114') set bandwidth('max', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.22.105') set bandwidth('min', '40', 'mbps')",qos,1,1,"[1, 5, 0, 0, 0, 0, 1, 0.7815302988411952, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control') set bandwidth('max', '20', 'mbps') block traffic('peer2peer'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set bandwidth('min', '70', 'mbps') allow traffic('peer2peer'), protocol('quic')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 1.0, 0, 0]"
"define intent hypIntent: for group('labs') add middlebox('dpi') set bandwidth('min', '30', 'mbps')","define intent stnIntent: for group('labs') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set quota('4', 'gb/wk')",negation,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') set quota('7', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.145') add middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set quota('9', 'gb/wk') allow service('amazon-prime'), traffic('social-media') start hour('9:52') end hour('17:48')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.147') add middlebox('ids'), middlebox('dpi') set quota('4', 'gb/wk') allow traffic('peer2peer'), protocol('telnet') start hour('9:13') end hour('18:48')",time,1,1,"[1, 5, 0, 8.933333333333334, 0, 0, 0, 0.6196504126096847, 0, 1.0, 0.4367431766106368, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') remove middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') start hour('13:34') end hour('17:47')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.22') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') start hour('6:57') end hour('12:41')",time,0,0,"[1, 5, 1, 0.1166666666666667, 0, 0, 0, 0.6995930552576983, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') unset quota('3', 'gb/wk') block service('instagram'), service('netflix') start hour('14:30') end hour('18:44')","define intent stnIntent: for group('students') add middlebox('ids') unset quota('6', 'gb/wk') allow service('stremio'), service('instagram') start hour('7:19') end hour('13:19')",path,0,0,"[1, 4, 0, 0, 3, 0, 0, 1.0, 0.7251786007554776, 0.8687830363789097, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for group('labs') remove middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set quota('4', 'gb/wk') block protocol('tcp'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.175') add middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids') set quota('8', 'gb/wk') allow service('amazon-prime'), service('facebook')",domain,0,0,"[0, 2, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 1.0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.81') remove middlebox('ids') set bandwidth('max', '60', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') add middlebox('dpi'), middlebox('load-balancer') set quota('5', 'gb/wk')",negation,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.8139184335526772, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('load-balancer') set quota('1', 'gb/wk') block service('facebook'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.171') add middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set quota('4', 'gb/wk') allow service('instagram'), service('youtube')",domain,0,0,"[0, 2, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 1.0]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') block service('instagram'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') add middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control') allow service('instagram'), traffic('streaming')",domain,1,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0.6927166989236211, 0.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('load-balancer') set quota('8', 'gb/wk') block service('facebook'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.34') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('6', 'gb/wk') allow protocol('smtp'), service('facebook')",negation,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.29064463620203707, 0.0, 0, 0, 1.0]"
"define intent hypIntent: for group('pupil') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set quota('4', 'gb/wk') block traffic('torrent'), service('facebook')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('parental-control') set quota('8', 'gb/wk') allow service('stremio')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0.6487288285638457, 0.3055878446121426, 0, 0, 0.6352196413803582]"
"define intent hypIntent: for group('dorms') set quota('1', 'gb/wk')","define intent stnIntent: for group('dorms') unset quota('2', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('research labs') remove middlebox('firewall'), middlebox('parental-control') set bandwidth('max', '20', 'mbps')","define intent stnIntent: for group('labs') add middlebox('parental-control') set bandwidth('min', '80', 'mbps')",synonym,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 0.6425167973420612, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set quota('9', 'gb/wk') block service('amazon-prime'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') set quota('2', 'gb/wk') allow traffic('peer2peer'), service('vimeo')",domain,0,0,"[1, 4, 0, 0, 1, 0, 0, 0.0, 0.5674444041271246, 0.0, 0.4855904475742499, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('firewall'), middlebox('ids') block service('amazon-prime'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('ids'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') allow service('stremio'), service('bittorrent')",path,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.10537209537394576]"
"define intent hypIntent: for group('students') set quota('8', 'gb/wk') block protocol('smtp'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.9') set quota('5', 'gb/wk') allow service('youtube'), protocol('ftp')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 1.0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.140') remove middlebox('firewall') set bandwidth('max', '90', 'mbps') block service('instagram'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.81') add middlebox('firewall') set bandwidth('max', '80', 'mbps') allow protocol('quic'), service('youtube')",path,0,0,"[0, 2, 1, 0, 2, 0, 0, 0.7603391005202685, 1.0, 1.0, 0, 0, 1.0]"
"define intent hypIntent: for group('students') unset bandwidth('max', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.8') set bandwidth('max', '90', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.64') remove middlebox('firewall'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '80', 'mbps') block traffic('peer2peer'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') add middlebox('firewall'), middlebox('ids') set bandwidth('max', '70', 'mbps') allow protocol('sftp'), traffic('torrent')",hierarchical,1,0,"[1, 5, 1, 0, 2, 0, 1, 0.8261922655988819, 0, 1.0, 0.6488924230007598, 0.3216106970973719, 0]"
"define intent hypIntent: for group('dormitory') set bandwidth('max', '90', 'mbps') block service('facebook'), protocol('ftp')","define intent stnIntent: for group('dorms') set quota('5', 'gb/wk') block traffic('social-media'), protocol('ftp')",synonym,0,0,"[1, 5, 1, 0, 0, 2, 0, 1.0, 0, 0.3935372908539091, 0, 1.0, 0]"
"define intent hypIntent: for group('dorms') add middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.24') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '60', 'mbps')",path,0,0,"[1, 4, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('student') remove middlebox('firewall'), middlebox('ids') set bandwidth('max', '90', 'mbps') block protocol('sftp'), traffic('social-media')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall') set bandwidth('max', '90', 'mbps') allow traffic('torrent'), service('instagram')",synonym,1,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 0.3549093310227997, 0.424512941502927, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.164') unset bandwidth('min', '10', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.165') set bandwidth('max', '30', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.6045137027698767, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set bandwidth('max', '70', 'mbps') block traffic('peer2peer'), service('netflix')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '40', 'mbps') allow traffic('peer2peer'), protocol('quic')",path,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 1.0, 1.0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.47') add middlebox('parental-control'), middlebox('ids') set quota('2', 'gb/wk') block protocol('tcp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '10', 'mbps') block service('facebook'), service('popcorn-time')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.6733597360320823, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '80', 'mbps') block traffic('peer2peer'), protocol('https')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '30', 'mbps') allow service('stremio'), service('netflix')",negation,1,1,"[1, 5, 0, 0, 2, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('laboratories') remove middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') block traffic('torrent'), protocol('icmp')","define intent stnIntent: for group('labs') add middlebox('load-balancer'), middlebox('dpi') allow service('vimeo'), service('stremio')",synonym,1,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 0.8318946920383007, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.131') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') allow service('amazon-prime'), service('stremio')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') add middlebox('ids'), middlebox('firewall') allow service('facebook'), service('netflix')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.7183301925937243, 0.6732380436627197, 1.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: for group('students') add middlebox('load-balancer'), middlebox('parental-control') set quota('7', 'gb/wk') block traffic('streaming'), service('bittorrent')","define intent stnIntent: for group('students') remove middlebox('dpi') set bandwidth('min', '10', 'mbps') allow protocol('https'), traffic('social-media')",negation,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 1.0, 0.44733669896031675, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') allow protocol('icmp'), service('youtube') start hour('13:21') end hour('19:25')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.45') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') block traffic('peer2peer'), protocol('ftp') start hour('7:8') end hour('13:1')",time,0,0,"[1, 5, 1, 0.6666666666666667, 2, 0, 0, 0.0, 0, 0.0, 0, 0.46842043610001055, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') block protocol('smtp'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') add middlebox('firewall'), middlebox('ids') allow service('youtube'), service('netflix')",domain,1,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0.644163727539538, 0.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set quota('7', 'gb/wk') block protocol('https'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') add middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') set quota('4', 'gb/wk') allow service('amazon-prime'), protocol('telnet')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.42299067288472325, 0.0, 0, 0.6457564240257432, 0.6819427859876516]"
"define intent hypIntent: for group('students') set bandwidth('max', '30', 'mbps') block protocol('udp'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') set bandwidth('max', '80', 'mbps') allow service('vimeo'), service('popcorn-time')",negation,1,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') unset bandwidth('max', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.7') unset quota('1', 'gb/wk')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.7498094716235078, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('firewall'), middlebox('parental-control'), middlebox('ids') block service('facebook'), service('netflix') start hour('13:19') end hour('17:52')","define intent stnIntent: for group('labs') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') allow service('stremio'), service('netflix') start hour('6:37') end hour('13:5')",time,0,0,"[1, 5, 1, 0.7666666666666666, 2, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.192') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '20', 'mbps') block service('netflix'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') add middlebox('parental-control') set quota('6', 'gb/wk') allow protocol('smtp'), traffic('social-media')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.6407733470693839, 0, 1.0, 0.44733669896031675, 0, 0]"
"define intent hypIntent: for group('professor') set quota('5', 'gb/wk') block traffic('peer2peer'), traffic('social-media')","define intent stnIntent: for group('professors') set quota('9', 'gb/wk') allow service('amazon-prime'), traffic('peer2peer')",synonym,1,1,"[1, 5, 0, 0, 1, 2, 0, 1.0, 0, 0.32668396731546334, 0.4367431766106368, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.167') add middlebox('firewall') unset quota('8', 'gb/wk') block traffic('streaming') start hour('8:52') end hour('18:34')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set bandwidth('min', '90', 'mbps') allow traffic('torrent'), service('facebook') start hour('8:50') end hour('19:24')",time,1,1,"[1, 5, 1, 10.7, 2, 0, 1, 0.6461526143092432, 0, 1.0, 0.5578496808918569, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('parental-control') block service('instagram'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') add middlebox('dpi'), middlebox('firewall') allow service('youtube'), service('facebook')",path,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('firewall') set quota('6', 'gb/wk') block protocol('http'), traffic('streaming') start hour('13:45') end hour('19:9')","define intent stnIntent: for group('students') add middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('1', 'gb/wk') allow service('vimeo'), service('instagram') start hour('7:53') end hour('12:5')",path,0,0,"[1, 4, 0, 0, 2, 0, 0, 1.0, 0, 0.8687830363789097, 0, 0, 0]"
"define intent hypIntent: for group('professors') unset quota('9', 'gb/wk')","define intent stnIntent: for group('professors') set bandwidth('max', '30', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('scholar') remove middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set quota('8', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('ids') set quota('6', 'gb/wk')",synonym,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 0.30505343803657853, 0, 0, 0]"
"define intent hypIntent: for group('professors') set bandwidth('max', '30', 'mbps')","define intent stnIntent: for group('professors') unset bandwidth('max', '40', 'mbps')",qos,1,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') add middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control') set quota('5', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '70', 'mbps')",negation,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('student') remove middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '30', 'mbps') block traffic('peer2peer'), protocol('udp')","define intent stnIntent: for group('students') add middlebox('ids') set bandwidth('max', '60', 'mbps') allow service('stremio'), service('netflix')",synonym,1,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0, 0.3549093310227997, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.201') add middlebox('firewall'), middlebox('dpi'), middlebox('ids') set quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.188') add middlebox('firewall'), middlebox('dpi') set bandwidth('max', '40', 'mbps')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.7489614628238438, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.16') unset bandwidth('max', '30', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') set bandwidth('min', '10', 'mbps')",qos,0,1,"[1, 5, 0, 0, 1, 0, 0, 0.4971454391268883, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') unset quota('6', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') unset bandwidth('min', '10', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') unset quota('8', 'gb/wk')","define intent stnIntent: for group('dorms') set bandwidth('max', '20', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.129') set quota('5', 'gb/wk') block traffic('peer2peer'), protocol('tcp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') set quota('4', 'gb/wk') allow service('amazon-prime'), service('vimeo')",hierarchical,1,1,"[1, 5, 0, 0, 1, 0, 1, 0.7522376498653854, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer') set quota('7', 'gb/wk') allow service('vimeo'), traffic('torrent') start hour('10:28') end hour('18:53')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') remove middlebox('ids'), middlebox('firewall') unset quota('1', 'gb/wk') block protocol('smtp'), service('youtube') start hour('9:43') end hour('19:28')",time,1,1,"[1, 5, 0, 9.416666666666666, 2, 0, 0, 0.0, 0.4046704917179062, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('labs') set bandwidth('max', '20', 'mbps') block service('youtube'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.175') set bandwidth('min', '60', 'mbps') allow protocol('https'), service('netflix')",domain,0,0,"[0, 2, 0, 0, 1, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') allow protocol('sftp'), protocol('telnet') start hour('14:15') end hour('19:10')","define intent stnIntent: for group('professors') add middlebox('parental-control') block service('instagram'), traffic('social-media') start hour('6:59') end hour('12:52')",time,0,0,"[1, 5, 1, 0, 2, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') set quota('9', 'gb/wk') block protocol('telnet'), protocol('https')","define intent stnIntent: for group('labs') set quota('4', 'gb/wk') allow protocol('http'), service('facebook')",negation,1,1,"[1, 5, 0, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0.6173217776708629, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') unset bandwidth('max', '70', 'mbps') block service('vimeo'), service('bittorrent') start hour('14:16') end hour('19:19')","define intent stnIntent: for group('professors') add middlebox('firewall') unset quota('5', 'gb/wk') allow service('bittorrent') start hour('7:8') end hour('12:46')",path,0,0,"[1, 4, 1, 0, 3, 0, 0, 1.0, 1.0, 0.7723937946330593, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('students') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') set quota('2', 'gb/wk')",qos,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') block protocol('sftp'), traffic('peer2peer') start hour('13:48') end hour('18:59')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.46') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') allow protocol('icmp'), service('popcorn-time') start hour('8:16') end hour('12:19')",time,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0.2925456120197534, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.193') remove middlebox('load-balancer') set quota('4', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.193') add middlebox('ids'), middlebox('firewall') set bandwidth('min', '10', 'mbps')",negation,0,1,"[1, 6, 1, 0, 1, 0, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '60', 'mbps') block traffic('peer2peer'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.42') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids') set bandwidth('min', '70', 'mbps') allow protocol('udp'), service('popcorn-time')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.47543142292934537, 0.0, 0, 0, 0.30894633570391095]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.141') set bandwidth('max', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.146') set bandwidth('max', '50', 'mbps')",qos,1,0,"[1, 5, 1, 0, 0, 0, 0, 0.6387957426072385, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('min', '90', 'mbps') block service('youtube'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('max', '20', 'mbps') allow service('facebook'), service('popcorn-time')",path,0,0,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0.3293954744816613, 0.0, 0, 0, 0.37079212932417294]"
