hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') block traffic('peer2peer'), traffic('social-media') start timestamp('2019-01-25 08:41:39.769938') end timestamp('2019-01-25 14:15:39.769942')","define intent stnIntent: for group('dorms') remove middlebox('firewall') allow service('facebook'), service('popcorn-time') start timestamp('2019-01-25 02:40:39.769910') end timestamp('2019-01-25 08:26:39.769931')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.7499999980555556, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') set bandwidth('min', '40', 'mbps')","define intent stnIntent: for group('dorms') unset bandwidth('min', '40', 'mbps')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('faculty') remove middlebox('parental-control'), middlebox('firewall'), middlebox('ids') block service('amazon-prime'), service('instagram')","define intent stnIntent: for group('staff') add middlebox('dpi'), middlebox('load-balancer') block protocol('https'), protocol('snmp')",synonym,0,0,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids') set quota('4', 'gb/wk') block traffic('torrent'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids') set quota('1', 'gb/wk') allow traffic('streaming'), service('bittorrent')",domain,1,1,"[0.0, 0.0, 0.47543142292934537, 0.0, 0.5578496808918569, 0, 1.0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') set bandwidth('max', '20', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.36') set bandwidth('min', '90', 'mbps')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') block protocol('udp'), service('netflix') start timestamp('2019-01-25 08:27:15.716068') end timestamp('2019-01-25 13:59:15.716072')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('firewall') allow service('vimeo'), service('youtube') start timestamp('2019-01-25 02:32:15.716061') end timestamp('2019-01-25 07:17:15.716064')",time,0,0,"[1.0, 1.0, 0.644163727539538, 1.0, 0, 0, 0.6819427859876516, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.35') unset quota('7', 'gb/wk')",qos,0,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids') start timestamp('2019-01-25 08:20:04.477442') end timestamp('2019-01-25 14:01:04.477459')","define intent stnIntent: for group('staff') add middlebox('ids'), middlebox('parental-control') start timestamp('2019-01-25 02:53:04.477393') end timestamp('2019-01-25 08:06:04.477435')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.7666666647222222, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('prof') remove middlebox('load-balancer'), middlebox('ids') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for group('professors') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set quota('9', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.5339977351212731, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('scholarly_person') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set bandwidth('min', '20', 'mbps')","define intent stnIntent: for group('students') add middlebox('ids') set bandwidth('min', '50', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.29637977199899607, 0, 0, 0, 0, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '60', 'mbps') block service('amazon-prime'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.5') add middlebox('firewall'), middlebox('load-balancer') set bandwidth('max', '70', 'mbps') allow protocol('quic'), service('bittorrent')",domain,1,1,"[0.0, 0.0, 0.505995471922291, 0.0, 0, 0, 0.28248267019709405, 1, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set quota('8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.19') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('4', 'gb/wk')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') add middlebox('firewall') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') remove middlebox('load-balancer') set bandwidth('min', '60', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.111') set bandwidth('min', '40', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') set bandwidth('min', '20', 'mbps')",qos,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set quota('8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') add middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('5', 'gb/wk')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') block service('amazon-prime'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.146') add middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') allow service('vimeo'), traffic('torrent')",domain,0,0,"[0.0, 0.0, 0.5674444041271246, 0.0, 0, 0, 0.30487228837114916, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('scholarly_person') remove middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') block service('facebook'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('parental-control') allow service('netflix'), traffic('streaming')",synonym,0,1,"[1.0, 1.0, 0.4698510852733538, 0.29637977199899607, 0, 0, 0.6352196413803582, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('bookman') add middlebox('ids') set quota('2', 'gb/wk')","define intent stnIntent: for group('students') remove middlebox('load-balancer') set bandwidth('max', '80', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.4038335404587993, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('load-balancer') set quota('7', 'gb/wk') block traffic('peer2peer'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') add middlebox('firewall'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set quota('3', 'gb/wk') allow protocol('quic'), service('bittorrent')",negation,1,1,"[0.0, 0.0, 0.47543142292934537, 0.0, 0, 0, 0.19478983913517922, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('faculty') set bandwidth('max', '40', 'mbps') block service('facebook'), traffic('social-media')","define intent stnIntent: for group('staff') set bandwidth('max', '80', 'mbps') allow service('vimeo'), service('facebook')",synonym,1,1,"[1.0, 1.0, 1.0, 0.7235375605134609, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.37.168') remove middlebox('parental-control') set quota('2', 'gb/wk') block service('instagram'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('5', 'gb/wk') block traffic('peer2peer'), service('stremio')",non_coreferent,0,0,"[1.0, 1.0, 0.6487288285638457, 1.0, 0, 0, 1.0, 0, 1, 0, 0, 0, 2]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set quota('5', 'gb/wk') block protocol('snmp'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') add middlebox('firewall'), middlebox('ids') set quota('9', 'gb/wk') allow protocol('snmp'), service('popcorn-time')",domain,0,0,"[0.0, 0.0, 0.4698510852733538, 0.0, 0, 0, 0.10537209537394576, 0, 2, 1, 0, 0, 3]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '90', 'mbps') block service('stremio'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') add middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '60', 'mbps') allow service('vimeo'), service('stremio')",negation,1,1,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.28248267019709405, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') block protocol('tcp'), traffic('social-media') start timestamp('2019-01-25 08:22:11.457108') end timestamp('2019-01-25 14:13:11.457114')","define intent stnIntent: for group('professors') add middlebox('load-balancer'), middlebox('ids') allow protocol('udp'), service('popcorn-time') start timestamp('2019-01-25 03:17:11.457029') end timestamp('2019-01-25 07:31:11.457084')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.14999999333333336, 0, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('staff') set quota('4', 'gb/wk') block service('stremio'), traffic('torrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.23') set quota('8', 'gb/wk') allow traffic('torrent'), service('bittorrent')",domain,1,1,"[0.0, 0.0, 0.7955379610609296, 0.0, 1.0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '90', 'mbps') block traffic('social-media'), traffic('streaming') start timestamp('2019-01-25 05:43:29.288527') end timestamp('2019-01-25 13:18:29.288531')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '70', 'mbps') allow service('instagram'), service('netflix') start timestamp('2019-01-25 04:46:29.288501') end timestamp('2019-01-25 15:04:29.288522')",time,1,1,"[0.0, 0.0, 0, 0.0, 0, 8.583333334444445, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') set bandwidth('max', '40', 'mbps')","define intent stnIntent: for group('staff') unset bandwidth('max', '30', 'mbps')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('student') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('5', 'gb/wk')","define intent stnIntent: for group('students') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall') set bandwidth('min', '50', 'mbps')",synonym,0,0,"[1.0, 1.0, 0, 0.3549093310227997, 0, 0, 0, 1, 0, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.54') remove middlebox('load-balancer'), middlebox('dpi') block protocol('sftp'), service('bittorrent') start timestamp('2019-01-25 09:34:02.844494') end timestamp('2019-01-25 13:08:02.844498')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.12.49') add middlebox('load-balancer'), middlebox('parental-control') allow traffic('streaming'), service('netflix') start timestamp('2019-01-25 02:52:02.844473') end timestamp('2019-01-25 07:57:02.844488')",time,0,1,"[1.0, 1.0, 0.6260678058592886, 1.0, 0, 0, 0.30487228837114916, 1, 2, 1, 0, 1, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.92') add middlebox('firewall'), middlebox('ids') set quota('5', 'gb/wk') allow service('amazon-prime'), protocol('telnet')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.82') add middlebox('dpi'), middlebox('ids') set bandwidth('max', '10', 'mbps') block protocol('sftp'), protocol('udp')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') start timestamp('2019-01-25 09:18:04.113579') end timestamp('2019-01-25 13:55:04.113583')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control') start timestamp('2019-01-25 04:06:04.113568') end timestamp('2019-01-25 08:31:04.113574')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0.21666666527777778, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('pupil') remove middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('max', '40', 'mbps') block service('instagram'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '50', 'mbps') allow traffic('peer2peer'), service('popcorn-time')",synonym,1,1,"[1.0, 1.0, 1.0, 0.3055878446121426, 0, 0, 0.28248267019709405, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set quota('7', 'gb/wk') block traffic('torrent'), traffic('social-media')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('parental-control') set bandwidth('max', '20', 'mbps') allow service('stremio'), traffic('social-media')",non_coreferent,0,0,"[1.0, 1.0, 0, 0.7723937946330593, 1.0, 0, 0, 1, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('staff') add middlebox('dpi'), middlebox('firewall') unset quota('2', 'gb/wk') block protocol('http'), traffic('streaming') start timestamp('2019-01-25 09:15:06.704190') end timestamp('2019-01-25 13:49:06.704194')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.144') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') unset bandwidth('max', '40', 'mbps') allow protocol('smtp') start timestamp('2019-01-25 03:43:06.704168') end timestamp('2019-01-25 08:41:06.704184')",non_coreferent,0,0,"[0.0, 0.0, 0, 0.0, 0, 0.43333333166666665, 0, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('professor') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set bandwidth('min', '40', 'mbps') allow service('facebook'), service('bittorrent')","define intent stnIntent: for group('professors') add middlebox('ids') set quota('9', 'gb/wk') block service('instagram')",synonym,0,1,"[1.0, 1.0, 0.6927166989236211, 0.32668396731546334, 0, 0, 0.3787589715385559, 1, 2, 1, 2, 0, 5]"
"define intent hypIntent: for group('scholarly_person') remove middlebox('parental-control') set bandwidth('max', '80', 'mbps')","define intent stnIntent: for group('students') remove middlebox('parental-control'), middlebox('ids') set quota('5', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.29637977199899607, 0, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.69') add middlebox('firewall'), middlebox('parental-control'), middlebox('ids') set quota('1', 'gb/wk') block protocol('udp'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.60') add middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '50', 'mbps') allow protocol('quic'), service('facebook')",hierarchical,0,0,"[1.0, 1.0, 0.5348474783137586, 1.0, 0, 0, 0.30894633570391095, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('students') unset quota('1', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.14') unset bandwidth('min', '50', 'mbps')",qos,0,0,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') block protocol('ftp'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('firewall') allow service('youtube'), service('netflix')",domain,0,0,"[0.0, 0.0, 1.0, 0.0, 0, 0, 0.30894633570391095, 1, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('load-balancer') unset quota('7', 'gb/wk') block service('vimeo'), service('bittorrent') start timestamp('2019-01-25 09:39:18.702870') end timestamp('2019-01-25 14:19:18.702874')","define intent stnIntent: for group('students') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi') set quota('3', 'gb/wk') allow traffic('streaming'), service('bittorrent') start timestamp('2019-01-25 03:46:18.702849') end timestamp('2019-01-25 07:14:18.702864')",non_coreferent,0,0,"[1.0, 1.0, 1.0, 0.32444239195558205, 0, 0, 0.28248267019709405, 0, 3, 1, 0, 0, 4]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('min', '20', 'mbps') allow service('stremio'), service('bittorrent')","define intent stnIntent: for group('students') add middlebox('ids') set quota('8', 'gb/wk') block service('vimeo'), protocol('sftp')",negation,0,0,"[1.0, 1.0, 0.5695095848270609, 1.0, 0, 0, 0.30894633570391095, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '10', 'mbps') block service('facebook'), service('netflix') start timestamp('2019-01-25 09:19:50.332796') end timestamp('2019-01-25 14:26:50.332800')","define intent stnIntent: for group('students') add middlebox('parental-control') unset quota('6', 'gb/wk') allow service('facebook'), traffic('streaming') start timestamp('2019-01-25 03:54:50.332775') end timestamp('2019-01-25 07:11:50.332791')",non_coreferent,0,0,"[1.0, 1.0, 0.5736901694561233, 0.32444239195558205, 0, 0, 0.6352196413803582, 1, 3, 1, 0, 0, 4]"
"define intent hypIntent: for group('faculty') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall'), middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '80', 'mbps') block protocol('https'), traffic('streaming')","define intent stnIntent: for group('staff') add middlebox('load-balancer') set bandwidth('max', '20', 'mbps') allow traffic('torrent'), service('youtube')",synonym,1,1,"[1.0, 1.0, 0, 0.7235375605134609, 0.5578496808918569, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('bookman') remove middlebox('load-balancer'), middlebox('ids') set bandwidth('min', '40', 'mbps')","define intent stnIntent: for group('students') add middlebox('firewall') set quota('2', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.4038335404587993, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.137') add middlebox('parental-control') set bandwidth('max', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.128') add middlebox('firewall'), middlebox('load-balancer') set quota('1', 'gb/wk')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 0, 1, 5]"
"define intent hypIntent: for group('staff') remove middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control') set quota('9', 'gb/wk') block service('stremio'), service('youtube') start timestamp('2019-01-25 05:57:03.709686') end timestamp('2019-01-25 13:23:03.709690')","define intent stnIntent: for group('staff') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall') unset quota('4', 'gb/wk') allow service('stremio'), service('popcorn-time') start timestamp('2019-01-25 05:33:03.709662') end timestamp('2019-01-25 15:02:03.709680')",time,1,1,"[1.0, 1.0, 0.3293954744816613, 1.0, 0, 8.433333334444445, 0.37079212932417294, 0, 3, 1, 1, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer') unset quota('4', 'gb/wk') allow protocol('snmp'), service('instagram') start timestamp('2019-01-25 09:09:54.867042') end timestamp('2019-01-25 13:18:54.867046')","define intent stnIntent: for group('professors') add middlebox('ids') set quota('7', 'gb/wk') allow service('amazon-prime') start timestamp('2019-01-25 03:57:54.867019') end timestamp('2019-01-25 08:52:54.867036')",non_coreferent,0,0,"[1.0, 1.0, 0.4997795429756144, 0.7723937946330593, 0, 0.716666665, 0.19478983913517922, 0, 2, 1, 0, 0, 4]"
"define intent hypIntent: for group('dorms') set bandwidth('min', '30', 'mbps')","define intent stnIntent: for group('dorms') unset bandwidth('max', '90', 'mbps')",qos,1,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set bandwidth('min', '90', 'mbps')","define intent stnIntent: for group('professors') remove middlebox('firewall'), middlebox('dpi') set quota('1', 'gb/wk')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 0, 1, 2, 0, 5]"
"define intent hypIntent: for group('faculty') add middlebox('load-balancer'), middlebox('dpi'), middlebox('ids') set quota('4', 'gb/wk')","define intent stnIntent: for group('staff') add middlebox('parental-control') set quota('4', 'gb/wk')",synonym,0,0,"[1.0, 1.0, 0, 0.7235375605134609, 0, 0, 0, 0, 0, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.90') add middlebox('load-balancer') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.89') remove middlebox('dpi') set bandwidth('min', '10', 'mbps')",negation,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('staff') remove middlebox('ids'), middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer'), middlebox('dpi') block traffic('torrent'), traffic('social-media') start timestamp('2019-01-25 09:17:25.055557') end timestamp('2019-01-25 14:27:25.055574')","define intent stnIntent: for group('staff') add middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') allow service('instagram'), service('facebook') start timestamp('2019-01-25 03:20:25.055528') end timestamp('2019-01-25 08:03:25.055551')",time,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 2, 1, 1, 0, 5]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('firewall') set bandwidth('max', '20', 'mbps') block traffic('peer2peer'), protocol('ftp')","define intent stnIntent: for group('students') add middlebox('ids') set bandwidth('min', '50', 'mbps') allow protocol('ftp'), service('bittorrent')",negation,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 2, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.157') remove middlebox('firewall') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.151') add middlebox('load-balancer') set bandwidth('min', '50', 'mbps')",hierarchical,0,0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1, 1, 1, 0, 1, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('firewall') unset quota('2', 'gb/wk') block service('vimeo'), protocol('tcp') start timestamp('2019-01-25 05:59:15.304810') end timestamp('2019-01-25 13:27:15.304814')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') unset quota('2', 'gb/wk') allow protocol('icmp'), service('bittorrent') start timestamp('2019-01-25 04:09:15.304787') end timestamp('2019-01-25 14:31:15.304804')",time,1,1,"[0.0, 0.0, 0.5695095848270609, 0.0, 0, 8.466666667777778, 0.37079212932417294, 0, 3, 1, 0, 0, 5]"
"define intent hypIntent: for group('professors') add middlebox('parental-control') set bandwidth('min', '10', 'mbps') block protocol('smtp'), protocol('http')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.34') add middlebox('firewall') set bandwidth('min', '50', 'mbps') allow traffic('torrent'), service('netflix')",negation,0,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 1, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorms') remove middlebox('dpi') set quota('2', 'gb/wk') block traffic('peer2peer'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set quota('6', 'gb/wk') allow service('stremio'), traffic('torrent')",domain,0,0,"[0.0, 0.0, 0.735058922279092, 0.0, 0.6488924230007598, 0, 1.0, 0, 2, 0, 0, 0, 2]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('ids'), middlebox('firewall') set quota('6', 'gb/wk') block traffic('social-media'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.28') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids') set quota('7', 'gb/wk') allow protocol('smtp'), service('facebook')",domain,1,1,"[0.0, 0.0, 0, 0.0, 0, 0, 0, 0, 2, 1, 0, 0, 5]"
"define intent hypIntent: for group('dorm') add middlebox('firewall'), middlebox('ids') set quota('7', 'gb/wk')","define intent stnIntent: for group('dorms') remove middlebox('dpi') set quota('7', 'gb/wk')",synonym,0,1,"[1.0, 1.0, 0, 0.3533089167841037, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: for group('professors') remove middlebox('firewall') unset bandwidth('max', '70', 'mbps') block service('instagram'), traffic('streaming') start timestamp('2019-01-25 04:35:10.010589') end timestamp('2019-01-25 14:46:10.010593')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('firewall'), middlebox('load-balancer') set quota('5', 'gb/wk') allow service('netflix'), service('bittorrent') start timestamp('2019-01-25 04:10:10.010562') end timestamp('2019-01-25 15:07:10.010583')",time,1,1,"[1.0, 1.0, 0.6927166989236211, 1.0, 0, 11.183333334444445, 0.33729505277183147, 1, 3, 1, 2, 0, 5]"
"define intent hypIntent: for group('students') set quota('1', 'gb/wk')","define intent stnIntent: for group('students') unset quota('4', 'gb/wk')",qos,1,1,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 0, 1, 1, 1, 0, 5]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.106') remove middlebox('parental-control') set bandwidth('max', '30', 'mbps') start timestamp('2019-01-25 05:06:11.041967') end timestamp('2019-01-25 14:07:11.041971')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.110') add middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') set quota('8', 'gb/wk') start timestamp('2019-01-25 05:46:11.041947') end timestamp('2019-01-25 14:33:11.041962')",time,1,1,"[1.0, 1.0, 0, 1.0, 0, 9.350000006666667, 0, 1, 1, 1, 0, 0, 5]"
