hypothesis,sentence,type,conflict,prediction,features
"define intent hypIntent: for group('dorms') remove middlebox('dpi'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '90', 'mbps') block service('amazon-prime'), service('bittorrent')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.13') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('max', '70', 'mbps') allow service('instagram'), service('bittorrent')",domain,0,0,"[1, 4, 0, 0, 2, 0, 0, 0.0, 1.0, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('professors') remove middlebox('load-balancer'), middlebox('parental-control') set quota('8', 'gb/wk') block protocol('icmp'), service('bittorrent') start hour('14:17') end hour('18:50')","define intent stnIntent: for group('dorms') add middlebox('firewall') set quota('4', 'gb/wk') block protocol('https'), protocol('quic') start hour('9:14') end hour('13:28')",path,0,0,"[1, 4, 0, 0.18333333333333335, 1, 0, 0, 1.0, 0, 0.7723937946330593, 0, 0.48756524141005175, 0]"
"define intent hypIntent: for group('professor') remove middlebox('load-balancer'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') set bandwidth('min', '60', 'mbps') block service('vimeo'), protocol('udp')","define intent stnIntent: for group('professors') add middlebox('load-balancer') set bandwidth('min', '80', 'mbps') allow service('stremio'), protocol('ftp')",synonym,1,1,"[1, 5, 0, 0, 2, 2, 0, 1.0, 0.5936408534221981, 0.32668396731546334, 0, 0.6801827191373483, 0.33729505277183147]"
"define intent hypIntent: for group('professors') set bandwidth('max', '40', 'mbps') block service('vimeo'), traffic('social-media')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.25') set bandwidth('min', '70', 'mbps') allow service('facebook'), traffic('streaming')",path,0,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0.563273977752648, 0.0, 0.44733669896031675, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '40', 'mbps') block service('vimeo'), protocol('https')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('dpi'), middlebox('ids'), middlebox('firewall') set bandwidth('min', '30', 'mbps') allow service('instagram'), service('netflix')",path,0,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.689023003400464, 0.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.172') add middlebox('ids') unset bandwidth('min', '30', 'mbps') start hour('10:46') end hour('19:25')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.173') remove middlebox('firewall') unset quota('3', 'gb/wk') start hour('10:43') end hour('20:21')",time,1,1,"[1, 5, 1, 9.65, 2, 0, 0, 0.6388713675836228, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall') set bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.27') add middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '80', 'mbps')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.117') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('dpi') set quota('7', 'gb/wk') block protocol('quic')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.24.116') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('firewall') set quota('5', 'gb/wk') allow traffic('torrent'), traffic('streaming')",hierarchical,1,0,"[1, 5, 0, 0, 2, 0, 1, 0.6793296587060504, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dmz') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set quota('8', 'gb/wk') block service('stremio'), traffic('torrent')","define intent stnIntent: for group('labs') add middlebox('firewall'), middlebox('parental-control'), middlebox('load-balancer') set quota('5', 'gb/wk') allow service('stremio'), service('facebook')",synonym,1,1,"[1, 5, 0, 0, 2, 0, 0, 1.0, 0.6487288285638457, 0.3741691882422408, 0, 0, 0.28248267019709405]"
"define intent hypIntent: for group('labs') add middlebox('load-balancer'), middlebox('parental-control') set quota('4', 'gb/wk') allow protocol('smtp'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.38') add middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '50', 'mbps') block service('vimeo'), protocol('quic')",negation,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0.42258044775743003, 0]"
"define intent hypIntent: for group('student_residence') add middlebox('dpi'), middlebox('ids'), middlebox('firewall') set quota('4', 'gb/wk') allow protocol('icmp'), service('youtube')","define intent stnIntent: for group('dorms') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '60', 'mbps') block traffic('peer2peer'), service('instagram')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0.732241166144113, 0.3516041317079731, 0, 0, 0.37079212932417294]"
"define intent hypIntent: for group('students') set quota('5', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.9') set quota('3', 'gb/wk')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professor') add middlebox('ids') set bandwidth('min', '90', 'mbps') block protocol('smtp'), traffic('streaming')","define intent stnIntent: for group('professors') add middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('load-balancer') set quota('2', 'gb/wk') allow traffic('social-media'), service('popcorn-time')",synonym,0,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0, 0.32668396731546334, 0.44733669896031675, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.17') add middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set quota('4', 'gb/wk') allow service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.25') add middlebox('firewall'), middlebox('parental-control') set bandwidth('max', '40', 'mbps') allow service('amazon-prime'), traffic('social-media')",negation,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.7435217002032626, 0.5917500051015526, 1.0, 0, 0, 0.6352196413803582]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') block traffic('peer2peer'), traffic('torrent') start hour('14:1') end hour('19:7')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') add middlebox('dpi'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control') allow service('popcorn-time'), service('bittorrent') start hour('8:20') end hour('12:36')",time,0,1,"[1, 5, 1, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('dmz') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('firewall'), middlebox('ids'), middlebox('dpi') set quota('9', 'gb/wk') block traffic('peer2peer'), protocol('telnet')","define intent stnIntent: for group('labs') add middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('firewall') set quota('1', 'gb/wk') allow service('stremio'), service('instagram')",synonym,1,1,"[1, 5, 0, 0, 2, 0, 0, 1.0, 0, 0.3741691882422408, 0, 0, 0]"
"define intent hypIntent: for group('scholarly_person') add middlebox('load-balancer'), middlebox('parental-control') set quota('3', 'gb/wk') block service('stremio'), protocol('telnet')","define intent stnIntent: for group('students') remove middlebox('dpi') set bandwidth('max', '70', 'mbps') allow service('youtube'), service('popcorn-time')",synonym,0,0,"[1, 5, 1, 0, 2, 2, 0, 1.0, 0.4691852800257026, 0.29637977199899607, 0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('ids') start hour('14:45') end hour('18:28')",define intent stnIntent: for group('labs') add middlebox('dpi') start hour('8:5') end hour('12:56'),time,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.87') remove middlebox('load-balancer'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set bandwidth('min', '50', 'mbps') block service('youtube'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.31.153') add middlebox('dpi'), middlebox('ids') unset quota('5', 'gb/wk') allow protocol('icmp'), service('youtube')",path,0,0,"[0, 2, 1, 0, 3, 0, 0, 0.7118634615332298, 1.0, 1.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for group('labs') remove middlebox('dpi'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('load-balancer') set bandwidth('min', '10', 'mbps') block protocol('udp'), service('youtube')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.51') add middlebox('ids'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('max', '30', 'mbps') allow traffic('peer2peer'), service('stremio')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.6149710228569822, 0.0, 0, 0, 0.28248267019709405]"
"define intent hypIntent: for group('professors') remove middlebox('firewall') set bandwidth('max', '80', 'mbps') allow service('stremio'), service('facebook') start hour('13:54') end hour('19:38')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.134') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '10', 'mbps') block service('instagram'), service('popcorn-time') start hour('7:35') end hour('12:30')",path,0,0,"[0, 2, 0, 0, 2, 0, 0, 0.0, 0.29064461684367354, 0.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: for group('professor') remove middlebox('ids'), middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer') set bandwidth('min', '80', 'mbps') allow service('vimeo'), protocol('ftp')","define intent stnIntent: for group('professors') add middlebox('firewall') set quota('1', 'gb/wk') block service('amazon-prime')",synonym,0,1,"[1, 5, 1, 0, 2, 2, 0, 1.0, 0.5674444041271246, 0.32668396731546334, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('labs') remove middlebox('parental-control'), middlebox('firewall') unset bandwidth('min', '20', 'mbps') start hour('13:51') end hour('19:56')","define intent stnIntent: for group('professors') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('firewall'), middlebox('parental-control') unset bandwidth('min', '20', 'mbps') start hour('7:59') end hour('12:40')",path,0,0,"[1, 4, 1, 0, 1, 0, 0, 1.0, 0, 0.8388710027738039, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.193') unset quota('6', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.193') set quota('2', 'gb/wk')",qos,1,1,"[1, 6, 0, 0, 1, 0, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('dpi') set quota('6', 'gb/wk') allow service('popcorn-time'), service('bittorrent')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('ids'), middlebox('firewall') set bandwidth('max', '30', 'mbps') block protocol('https'), service('youtube')",negation,0,0,"[1, 5, 1, 0, 2, 1, 0, 1.0, 0.601841064076147, 1.0, 0, 0, 0.6819427859876516]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') set bandwidth('min', '70', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.166') set bandwidth('min', '60', 'mbps')",qos,1,1,"[1, 5, 0, 0, 0, 0, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set quota('8', 'gb/wk')","define intent stnIntent: for group('dorms') set bandwidth('min', '40', 'mbps')",qos,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') set quota('1', 'gb/wk')","define intent stnIntent: for group('dorms') unset bandwidth('max', '70', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('ids'), middlebox('firewall'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') set quota('3', 'gb/wk') allow traffic('peer2peer'), service('netflix')","define intent stnIntent: for group('labs') remove middlebox('dpi'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') set bandwidth('max', '30', 'mbps') block protocol('http'), protocol('snmp')",negation,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('dpi'), middlebox('parental-control') set bandwidth('max', '80', 'mbps') block protocol('snmp'), traffic('social-media') start hour('10:10') end hour('19:20')","define intent stnIntent: for group('students') add middlebox('ids'), middlebox('firewall') unset quota('6', 'gb/wk') allow protocol('https'), protocol('snmp') start hour('9:37') end hour('19:17')",time,1,1,"[1, 5, 1, 10.116666666666667, 3, 1, 0, 1.0, 0, 1.0, 0, 1.0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('ids'), middlebox('load-balancer') set bandwidth('max', '40', 'mbps') block protocol('tcp'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.25') remove middlebox('firewall'), middlebox('dpi') set quota('4', 'gb/wk') block service('instagram'), service('netflix')",negation,0,0,"[1, 5, 1, 0, 0, 0, 0, 0.0, 0.5736901694561233, 0.0, 0, 0, 0.28248267019709405]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.129') add middlebox('dpi'), middlebox('load-balancer') set quota('4', 'gb/wk') allow service('instagram'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') add middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('4', 'gb/wk') block protocol('telnet'), service('facebook')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7522376498653854, 0.6018997700431853, 1.0, 0, 0.5173232284879271, 0.6352196413803582]"
"define intent hypIntent: for group('labs') set bandwidth('max', '70', 'mbps')","define intent stnIntent: for group('labs') unset quota('5', 'gb/wk')",qos,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer') set bandwidth('max', '50', 'mbps') block service('amazon-prime'), traffic('torrent')","define intent stnIntent: for group('students') remove middlebox('firewall'), middlebox('load-balancer'), middlebox('ids') set quota('4', 'gb/wk') allow protocol('udp'), traffic('streaming')",negation,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0.5578496808918569, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids') block service('facebook'), service('popcorn-time') start hour('13:57') end hour('18:50')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('load-balancer') allow service('instagram'), service('popcorn-time') start hour('8:14') end hour('13:46')",time,0,0,"[1, 5, 1, 0.8166666666666667, 2, 1, 0, 1.0, 1.0, 1.0, 0, 0, 0.19478983913517922]"
"define intent hypIntent: for group('dorms') set quota('3', 'gb/wk') block protocol('https'), protocol('ftp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.36') set quota('9', 'gb/wk') allow protocol('http'), service('youtube')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0.3715158705879884, 0]"
"define intent hypIntent: for group('bookman') remove middlebox('load-balancer'), middlebox('dpi'), middlebox('firewall') set bandwidth('min', '30', 'mbps') block traffic('torrent'), service('facebook')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('parental-control'), middlebox('ids'), middlebox('firewall'), middlebox('dpi') set bandwidth('max', '20', 'mbps') allow protocol('telnet'), traffic('torrent')",synonym,1,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 0, 0.4038335404587993, 1.0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control'), middlebox('dpi') set quota('5', 'gb/wk') block service('popcorn-time'), traffic('streaming')","define intent stnIntent: for group('labs') add middlebox('dpi') set quota('6', 'gb/wk') allow service('youtube'), traffic('streaming')",path,0,0,"[1, 5, 0, 0, 2, 3, 0, 1.0, 0.32939547455351303, 1.0, 1.0, 0, 1.0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('ids'), middlebox('dpi') set bandwidth('max', '70', 'mbps') block traffic('torrent'), service('popcorn-time')","define intent stnIntent: for group('students') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control') set bandwidth('max', '20', 'mbps') allow service('stremio'), traffic('torrent')",negation,1,1,"[1, 5, 0, 0, 2, 2, 0, 1.0, 0.4691852800257026, 1.0, 1.0, 0, 0.30487228837114916]"
"define intent hypIntent: for group('scholarly_person') remove middlebox('load-balancer') set quota('3', 'gb/wk')","define intent stnIntent: for group('students') add middlebox('parental-control'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids'), middlebox('firewall') set quota('8', 'gb/wk')",synonym,1,1,"[1, 5, 0, 0, 1, 2, 0, 1.0, 0, 0.29637977199899607, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('max', '70', 'mbps') block traffic('torrent'), service('popcorn-time')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.21') add middlebox('dpi'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '40', 'mbps') allow service('stremio'), service('youtube')",domain,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0.32939547455351303, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('load-balancer'), middlebox('parental-control') set quota('5', 'gb/wk')","define intent stnIntent: for group('dorms') add middlebox('dpi'), middlebox('firewall') set bandwidth('max', '50', 'mbps')",negation,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('ids'), middlebox('load-balancer'), middlebox('firewall') set bandwidth('max', '60', 'mbps') block protocol('sftp'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.52') add middlebox('load-balancer'), middlebox('firewall') set bandwidth('max', '80', 'mbps') allow traffic('streaming'), protocol('ftp')",negation,1,1,"[1, 5, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 1.0, 0.6075539019086315, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.77') set quota('9', 'gb/wk') block protocol('https'), service('instagram')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') set quota('2', 'gb/wk') allow traffic('torrent'), traffic('social-media')",hierarchical,1,1,"[1, 5, 0, 0, 1, 0, 1, 0.7879846045038239, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('students') set bandwidth('min', '90', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.11') unset bandwidth('max', '90', 'mbps')",qos,0,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('load-balancer'), middlebox('ids') block service('vimeo'), service('bittorrent') start hour('15:12') end hour('18:42')","define intent stnIntent: for group('students') add middlebox('load-balancer'), middlebox('firewall') block traffic('social-media'), traffic('streaming') start hour('8:33') end hour('13:33')",time,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set bandwidth('max', '20', 'mbps')","define intent stnIntent: for group('professors') unset bandwidth('min', '40', 'mbps')",qos,1,1,"[1, 5, 0, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('labs') remove middlebox('parental-control'), middlebox('dpi') set bandwidth('max', '60', 'mbps') block protocol('https'), service('facebook')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.34.169') add middlebox('parental-control') set bandwidth('min', '70', 'mbps') allow traffic('peer2peer'), traffic('social-media')",domain,0,0,"[0, 2, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') set bandwidth('min', '90', 'mbps')","define intent stnIntent: for group('professors') unset bandwidth('min', '90', 'mbps')",qos,1,1,"[1, 5, 0, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('hall') add middlebox('dpi'), middlebox('firewall') set bandwidth('min', '20', 'mbps') allow service('amazon-prime'), protocol('telnet')","define intent stnIntent: for group('dorms') add middlebox('load-balancer'), middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('dpi') set quota('7', 'gb/wk') allow service('vimeo'), protocol('https')",synonym,0,0,"[1, 5, 1, 0, 0, 1, 0, 1.0, 0.5674444041271246, 0.25868322601258575, 0, 0.6457564240257432, 0.6819427859876516]"
"define intent hypIntent: for group('dorms') remove middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') block service('popcorn-time'), service('netflix')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('load-balancer') allow traffic('torrent'), service('popcorn-time')",domain,0,0,"[1, 4, 1, 0, 2, 0, 0, 0.0, 0.46985108537584347, 0.0, 0, 0, 0.33729505277183147]"
"define intent hypIntent: for group('dorms') set quota('8', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.7.26') unset bandwidth('max', '10', 'mbps')",qos,0,0,"[1, 5, 1, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('ids'), middlebox('firewall'), middlebox('parental-control') set bandwidth('min', '60', 'mbps') block protocol('quic'), traffic('streaming')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.32.155') add middlebox('firewall'), middlebox('ids'), middlebox('parental-control'), middlebox('load-balancer') set bandwidth('max', '70', 'mbps') allow protocol('smtp'), service('youtube')",domain,0,0,"[0, 2, 0, 0, 2, 0, 0, 0.0, 0, 0.0, 0, 0.6359738600096945, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.17.76') remove middlebox('dpi'), middlebox('ids') set quota('4', 'gb/wk') block service('amazon-prime'), service('netflix') start hour('14:14') end hour('19:55')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.41.195') add middlebox('dpi') set quota('8', 'gb/wk') allow protocol('telnet'), service('netflix') start hour('9:3') end hour('13:18')",path,0,0,"[0, 2, 0, 0.06666666666666665, 2, 0, 0, 0.7563769227076467, 1.0, 1.0, 0, 0, 0.3787589715385559]"
"define intent hypIntent: for group('professors') remove middlebox('dpi'), middlebox('firewall'), middlebox('ids'), middlebox('load-balancer') set quota('3', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.24') add middlebox('ids'), middlebox('firewall') set quota('4', 'gb/wk')",domain,1,1,"[1, 5, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('professors') remove middlebox('ids'), middlebox('dpi'), middlebox('firewall'), middlebox('load-balancer') set quota('2', 'gb/wk')","define intent stnIntent: for group('professors') add middlebox('parental-control') set bandwidth('max', '90', 'mbps')",negation,0,0,"[1, 5, 1, 0, 1, 2, 0, 1.0, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: for group('dorms') remove middlebox('parental-control'), middlebox('dpi'), middlebox('firewall'), middlebox('ids') set bandwidth('max', '80', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.14.65') add middlebox('parental-control'), middlebox('firewall'), middlebox('dpi'), middlebox('load-balancer'), middlebox('ids') set bandwidth('max', '70', 'mbps')",domain,0,0,"[1, 3, 0, 0, 1, 0, 0, 0.0, 0, 0.0, 0, 0, 0]"
"define intent hypIntent: for group('research laboratories') remove middlebox('dpi'), middlebox('parental-control'), middlebox('firewall') set bandwidth('min', '10', 'mbps')","define intent stnIntent: for group('labs') add middlebox('load-balancer') set quota('1', 'gb/wk')",synonym,0,0,"[1, 5, 1, 0, 1, 1, 0, 1.0, 0, 0.502788023087115, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.20') remove middlebox('dpi'), middlebox('firewall'), middlebox('parental-control'), middlebox('ids'), middlebox('load-balancer') block service('amazon-prime'), service('vimeo')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.4.15') remove middlebox('firewall'), middlebox('dpi') block service('youtube'), protocol('ftp')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.5601768086722546, 0.4046704917179062, 1.0, 0, 0, 0.28248267019709405]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.134') add middlebox('load-balancer'), middlebox('parental-control') block protocol('smtp'), service('instagram')",define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.27.127') remove middlebox('dpi') allow service('netflix'),hierarchical,0,0,"[1, 5, 1, 0, 2, 0, 1, 0.7936261773128112, 0.7251786007554776, 1.0, 0, 0, 0.30487228837114916]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.43') remove middlebox('firewall'), middlebox('ids'), middlebox('load-balancer'), middlebox('dpi'), middlebox('parental-control') set quota('4', 'gb/wk') block traffic('social-media'), protocol('udp')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.11.37') add middlebox('parental-control'), middlebox('dpi'), middlebox('ids') set quota('6', 'gb/wk') allow traffic('torrent'), service('youtube')",hierarchical,1,1,"[1, 5, 0, 0, 2, 0, 1, 0.6523086523007557, 0, 1.0, 0.424512941502927, 0, 0]"
"define intent hypIntent: for group('students') remove middlebox('parental-control'), middlebox('ids'), middlebox('dpi'), middlebox('firewall') set bandwidth('max', '80', 'mbps') block service('youtube'), traffic('streaming')","define intent stnIntent: for group('students') add middlebox('parental-control'), middlebox('load-balancer'), middlebox('dpi') set bandwidth('min', '90', 'mbps') allow traffic('torrent'), service('youtube')",path,0,1,"[1, 5, 0, 0, 2, 1, 0, 1.0, 1.0, 1.0, 0.5578496808918569, 0, 0.6819427859876516]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.91') add middlebox('parental-control') set bandwidth('min', '50', 'mbps')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.21.87') remove middlebox('dpi') set quota('6', 'gb/wk')",hierarchical,0,0,"[1, 5, 1, 0, 1, 0, 1, 0.7523160976571707, 0, 1.0, 0, 0, 0]"
"define intent hypIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.8') set quota('2', 'gb/wk')","define intent stnIntent: from endpoint('19.16.1.1') to endpoint('172.16.2.4') set quota('2', 'gb/wk')",hierarchical,0,0,"[1, 5, 1, 0, 0, 0, 1, 0.625947299972384, 0, 1.0, 0, 0, 0]"
